txn_id,amount,hour,day_of_week,latitude,longitude,city,device_id,transaction_frequency,user_avg_amount,is_new_device,amount_to_avg_ratio,is_night,is_fraud
TXN021667,764.4,17,6,25.641191,84.917369,Patna,DEV_1064,1,613.9,1,1.2431,0,0
TXN021668,293.2,7,6,26.904968,80.871301,Lucknow,DEV_4495,1,254.56,0,1.1473,0,0
TXN021669,130.0,20,6,18.337053,73.634201,Pune,DEV_8832,3,146.42,0,0.8818,0,0
TXN021670,3718.0,21,2,18.383375,73.844044,Pune,DEV_8071,2,4594.74,1,0.809,0,0
TXN021671,1257.2,12,3,28.602704,77.489777,Delhi,DEV_3569,2,1344.12,0,0.9346,0,0
TXN021672,1326.0,10,0,12.79473,80.183375,Chennai,DEV_4982,2,1337.71,0,0.9905,0,0
TXN021673,27549.2,21,6,22.740875,72.625569,Ahmedabad,DEV_5969,4,24691.12,0,1.1157,0,0
TXN021674,130.0,23,2,17.632165,78.43163,Hyderabad,DEV_4727,1,141.52,1,0.9122,1,0
TXN021675,1623.6,8,6,28.813887,77.159308,Delhi,DEV_3600,5,2007.49,0,0.8084,0,0
TXN021676,23090.0,8,6,23.304052,77.200341,Bhopal,DEV_2796,3,24385.97,1,0.9468,0,0
TXN021677,17170.0,20,4,25.383588,85.279865,Patna,DEV_6901,5,21461.51,1,0.8,0,0
TXN021678,803.6,11,4,12.949365,79.97925,Chennai,DEV_2216,4,747.34,0,1.0738,0,0
TXN021679,1048.4,12,1,23.068424,77.484184,Bhopal,DEV_1989,5,1049.18,1,0.9983,0,0
TXN021680,3650.0,18,2,23.377569,77.428193,Bhopal,DEV_2599,3,4124.96,0,0.8846,0,0
TXN021681,5649.2,16,4,22.662765,88.324587,Kolkata,DEV_6249,5,6834.61,0,0.8264,0,0
TXN021682,50.0,6,2,18.473014,74.556899,Pune,DEV_NEW_66229,10,11.41,1,4.029,0,1
TXN021683,130.0,14,2,12.938525,80.270461,Chennai,DEV_7906,5,135.93,0,0.9494,0,0
TXN021684,6850.0,10,1,21.095399,78.788381,Nagpur,DEV_4035,5,6605.01,0,1.0369,0,0
TXN021685,2449.2,13,2,13.035177,80.026042,Chennai,DEV_5000,5,2433.37,0,1.0061,0,0
TXN021686,130.0,9,0,22.375241,88.189671,Kolkata,DEV_9429,4,151.33,0,0.8534,0,0
TXN021687,1010.0,14,1,18.280194,73.67087,Pune,DEV_8326,5,966.66,0,1.0438,0,0
TXN021688,1935.6,12,6,28.329608,77.456412,Delhi,DEV_8536,5,2095.66,0,0.9232,0,0
TXN021689,193.2,13,6,26.657559,80.593658,Kanpur,DEV_5849,4,157.72,1,1.2172,0,0
TXN021690,1006.8,14,4,18.664359,73.953793,Pune,DEV_8540,3,1191.13,0,0.8445,0,0
TXN021691,2414.8,22,3,26.344135,80.625716,Kanpur,DEV_1732,5,2298.75,1,1.05,1,0
TXN021692,9818.0,8,1,21.183289,79.322668,Nagpur,DEV_1469,4,8902.14,0,1.1028,0,0
TXN021693,1560.4,9,4,26.654589,81.127927,Lucknow,DEV_7561,1,1367.19,1,1.1405,0,0
TXN021694,849.2,7,6,17.339375,78.295022,Hyderabad,DEV_2570,5,1096.23,1,0.7739,0,0
TXN021695,24959.6,0,3,26.320751,80.33296,Kanpur,DEV_7134,2,30832.79,0,0.8095,1,0
TXN021696,109.2,7,5,18.612042,73.924441,Pune,DEV_2380,4,123.41,0,0.8777,0,0
TXN021697,1510.8,0,1,23.000023,72.599202,Ahmedabad,DEV_8922,2,1474.22,0,1.0241,1,0
TXN021698,10012.4,2,5,20.539638,79.995432,Nagpur,DEV_5115,7,2956.97,0,3.3849,1,1
TXN021699,959.6,9,5,13.117313,80.003466,Chennai,DEV_7147,1,1164.22,0,0.8235,0,0
TXN021700,4046.0,13,2,12.894515,77.697603,Bangalore,DEV_9143,5,3534.16,0,1.1445,0,0
TXN021701,345.2,16,4,26.587822,81.083454,Lucknow,DEV_1987,1,401.9,1,0.8568,0,0
TXN021702,2370.0,14,3,26.85696,75.86826,Jaipur,DEV_8410,4,2000.75,1,1.184,0,0
TXN021703,210.0,16,5,26.998624,75.877638,Jaipur,DEV_3367,5,255.72,0,0.818,0,0
TXN021704,2049.2,12,1,17.13996,78.291888,Hyderabad,DEV_9923,1,2559.21,1,0.8004,0,0
TXN021705,7250.0,14,5,17.192516,78.320721,Hyderabad,DEV_8555,2,7435.71,0,0.9749,0,0
TXN021706,7250.0,8,1,22.796305,88.528141,Kolkata,DEV_7202,5,8456.5,0,0.8572,0,0
TXN021707,110.8,10,0,17.684911,78.50482,Hyderabad,DEV_4739,3,95.0,0,1.1542,0,0
TXN021708,518.0,10,1,17.43346,78.380509,Hyderabad,DEV_8741,3,425.84,0,1.2136,0,0
TXN021709,3587.6,7,3,27.06775,80.671151,Lucknow,DEV_3286,1,4661.86,0,0.7694,0,0
TXN021710,122.8,13,3,17.373608,78.669109,Hyderabad,DEV_7198,2,155.75,0,0.7834,0,0
TXN021711,1250.0,18,2,25.37922,84.855513,Patna,DEV_1592,5,1419.82,0,0.8798,0,0
TXN021712,1330.0,19,2,22.83162,88.565274,Kolkata,DEV_9879,2,1416.42,0,0.9383,0,0
TXN021713,350.0,7,3,12.924472,80.014481,Chennai,DEV_8746,3,408.06,0,0.8556,0,0
TXN021714,2850.0,5,6,17.578706,78.62315,Hyderabad,DEV_4859,3,3196.06,0,0.8914,1,0
TXN021715,121.2,8,6,20.947196,72.878196,Surat,DEV_3262,3,135.28,1,0.8893,0,0
TXN021716,2982.0,6,2,21.19886,78.996837,Nagpur,DEV_6997,1,2625.44,0,1.1354,0,0
TXN021717,208.4,8,5,28.534646,77.041777,Delhi,DEV_4425,5,264.98,0,0.7835,0,0
TXN021718,2430.0,13,5,21.124172,78.931053,Nagpur,DEV_1177,3,2833.75,0,0.8572,0,0
TXN021719,4863.6,22,2,23.12931,77.551945,Bhopal,DEV_2328,4,4533.37,0,1.0726,1,0
TXN021720,3264.4,9,2,18.77424,74.118457,Pune,DEV_2296,3,3885.44,0,0.8399,0,0
TXN021721,2050.0,10,6,21.238073,72.849702,Surat,DEV_2153,4,2318.99,0,0.8836,0,0
TXN021722,130.0,21,0,22.949204,72.644832,Ahmedabad,DEV_6149,5,134.74,1,0.9577,0,0
TXN021723,210.0,6,2,22.97104,72.471154,Ahmedabad,DEV_1415,2,244.14,0,0.8567,0,0
TXN021724,1962.0,22,5,23.30636,72.83492,Ahmedabad,DEV_9316,3,2501.7,0,0.784,1,0
TXN021725,1570.0,10,5,18.274961,74.110634,Pune,DEV_4799,4,1323.35,1,1.1855,0,0
TXN021726,1410.0,9,0,26.737469,80.068491,Kanpur,DEV_8155,3,1197.38,0,1.1766,0,0
TXN021727,130.0,13,2,18.671579,73.723579,Pune,DEV_6609,1,121.57,1,1.0606,0,0
TXN021728,27890.0,7,4,17.591462,78.512534,Hyderabad,DEV_9438,5,25965.3,1,1.0741,0,0
TXN021729,5918.8,15,1,12.857415,77.415677,Bangalore,DEV_1601,1,5123.57,0,1.155,0,0
TXN021730,116.4,9,4,22.816809,72.397677,Ahmedabad,DEV_6877,2,140.32,1,0.8237,0,0
TXN021731,1322.0,11,1,22.531722,88.345951,Kolkata,DEV_6889,3,1598.99,0,0.8263,0,0
TXN021732,222.0,6,5,26.618376,76.049567,Jaipur,DEV_7180,1,271.81,1,0.8138,0,0
TXN021733,10770.0,13,3,17.292235,78.69434,Hyderabad,DEV_4155,5,11860.37,0,0.908,0,0
TXN021734,893.2,18,1,13.058554,77.81866,Bangalore,DEV_8907,1,855.53,0,1.0428,0,0
TXN021735,3103.6,16,5,13.377172,80.098262,Chennai,DEV_2544,1,2546.26,1,1.2184,0,0
TXN021736,9250.0,18,4,23.461033,77.567662,Bhopal,DEV_9877,3,8839.47,0,1.0463,0,0
TXN021737,198.8,7,3,17.441065,78.413911,Hyderabad,DEV_2496,2,232.43,0,0.8516,0,0
TXN021738,2920.4,11,2,28.615671,76.929198,Delhi,DEV_2233,4,2858.66,0,1.0212,0,0
TXN021739,9359.6,16,5,23.109833,72.806198,Ahmedabad,DEV_9486,5,9962.94,1,0.9393,0,0
TXN021740,2442.0,14,1,22.825065,88.484375,Kolkata,DEV_3910,1,3133.42,0,0.7791,0,0
TXN021741,609.2,8,0,25.835926,85.022005,Patna,DEV_6741,4,730.58,0,0.8327,0,0
TXN021742,209.2,0,1,21.073722,72.72471,Surat,DEV_2973,2,226.44,0,0.9198,1,0
TXN021743,12770.0,15,3,22.547405,88.321952,Kolkata,DEV_4106,3,15619.53,0,0.8175,0,0
TXN021744,130.0,4,1,20.87816,78.741355,Nagpur,DEV_6545,14,32.93,0,3.8314,1,1
TXN021745,970.0,10,5,18.446632,73.792692,Pune,DEV_4714,4,916.15,0,1.0576,0,0
TXN021746,208.4,16,1,22.324267,88.467588,Kolkata,DEV_4680,3,265.03,0,0.7834,0,0
TXN021747,20050.0,21,1,23.505445,77.641884,Bhopal,DEV_6147,2,24585.34,1,0.8155,0,0
TXN021748,2849.2,10,1,25.781715,85.008454,Patna,DEV_7727,5,2803.39,0,1.016,0,0
TXN021749,130.0,16,6,22.538439,88.268356,Kolkata,DEV_2930,2,146.49,1,0.8814,0,0
TXN021750,130.0,18,5,26.721221,80.141993,Kanpur,DEV_6232,4,104.12,0,1.2367,0,0
TXN021751,20226.8,8,6,13.08569,80.39209,Chennai,DEV_5019,5,19593.93,0,1.0322,0,0
TXN021752,18586.8,21,3,17.204656,78.766,Hyderabad,DEV_4076,5,19098.41,0,0.9732,0,0
TXN021753,111.6,16,1,26.689051,81.06252,Lucknow,DEV_6744,1,109.82,0,1.007,0,0
TXN021754,1890.0,9,6,28.576656,76.969549,Delhi,DEV_2441,5,1592.04,0,1.1864,0,0
TXN021755,1273.2,2,3,26.325377,80.418239,Kanpur,DEV_6284,1,1089.51,0,1.1675,1,0
TXN021756,23307.6,16,5,18.756409,73.676548,Pune,DEV_1792,2,19803.57,0,1.1769,0,0
TXN021757,1718.0,22,4,21.148909,72.942548,Surat,DEV_7349,2,1511.73,1,1.1357,1,0
TXN021758,3905.2,16,0,27.105978,81.031733,Lucknow,DEV_8350,4,4753.95,0,0.8213,0,0
TXN021759,8050.0,8,5,25.416058,84.906729,Patna,DEV_2595,3,6971.26,0,1.1546,0,0
TXN021760,899.6,12,0,21.200113,72.989443,Surat,DEV_8879,5,1045.93,0,0.8593,0,0
TXN021761,192.4,17,5,17.345592,78.479154,Hyderabad,DEV_8170,4,179.85,0,1.0639,0,0
TXN021762,5249.2,15,4,22.329285,88.428407,Kolkata,DEV_7238,4,4618.46,0,1.1363,0,0
TXN021763,12786.8,0,2,21.081548,79.240882,Nagpur,DEV_9208,5,11450.97,0,1.1166,1,0
TXN021764,2168.4,23,3,18.357392,73.785815,Pune,DEV_9772,3,2253.87,1,0.9617,1,0
TXN021765,4698.8,13,6,21.061422,72.627386,Surat,DEV_3734,1,6041.24,0,0.7777,0,0
TXN021766,3649.2,17,4,18.924194,72.93163,Mumbai,DEV_8301,2,4495.06,0,0.8116,0,0
TXN021767,2338.0,8,2,21.399076,72.833792,Surat,DEV_3116,3,1971.34,0,1.1854,0,0
TXN021768,15247.6,11,1,19.069925,72.99998,Mumbai,DEV_9794,3,13926.9,0,1.0948,0,0
TXN021769,2026.8,8,2,12.931825,80.42874,Chennai,DEV_4332,3,2105.41,0,0.9622,0,0
TXN021770,228.4,10,6,26.393355,80.602978,Kanpur,DEV_3066,3,223.46,0,1.0176,0,0
TXN021771,567.6,3,2,23.191926,77.373455,Bhopal,DEV_1107,5,465.37,0,1.2171,1,0
TXN021772,121.2,7,5,12.916462,77.381958,Bangalore,DEV_2894,1,120.57,0,0.997,0,0
TXN021773,715.6,16,5,25.821768,85.137926,Patna,DEV_9788,2,633.89,0,1.1271,0,0
TXN021774,1650.0,18,0,23.422452,77.388262,Bhopal,DEV_9751,2,1971.08,1,0.8367,0,0
TXN021775,6770.0,11,2,13.091787,80.401738,Chennai,DEV_4149,2,8312.42,1,0.8143,0,0
TXN021776,7689.2,6,0,26.769042,75.870458,Jaipur,DEV_8610,3,9800.86,0,0.7845,0,0
TXN021777,16038.0,9,6,26.231535,80.096003,Kanpur,DEV_9852,5,20506.12,1,0.7821,0,0
TXN021778,4050.0,16,6,25.771866,85.235967,Patna,DEV_1988,5,4248.4,0,0.9531,0,0
TXN021779,208.4,17,1,13.336805,80.460863,Chennai,DEV_9872,2,241.69,0,0.8587,0,0
TXN021780,6962.0,18,5,12.963176,77.819748,Bangalore,DEV_7618,1,8332.02,0,0.8355,0,0
TXN021781,970.0,10,0,28.327356,77.090246,Delhi,DEV_2361,2,1155.17,0,0.839,0,0
TXN021782,7970.0,13,2,18.472394,73.932342,Pune,DEV_8651,4,8792.73,1,0.9063,0,0
TXN021783,838.8,19,6,21.043577,72.675964,Surat,DEV_7807,3,915.44,1,0.9153,0,0
TXN021784,4490.0,11,0,19.333669,73.081533,Mumbai,DEV_4321,5,5467.16,1,0.8211,0,0
TXN021785,7030.8,13,4,26.607645,80.843211,Lucknow,DEV_8439,5,8023.83,0,0.8761,0,0
TXN021786,29120.4,19,2,18.8138,73.943846,Pune,DEV_6525,4,24548.74,1,1.1862,0,0
TXN021787,838.0,9,2,21.279857,73.02659,Surat,DEV_7427,1,754.68,1,1.1089,0,0
TXN021788,2857.2,10,5,26.87379,80.729941,Lucknow,DEV_5394,5,3404.65,1,0.839,0,0
TXN021789,655.6,9,5,22.810653,72.476987,Ahmedabad,DEV_5192,1,789.68,0,0.8292,0,0
TXN021790,492.4,18,6,26.869827,81.204197,Lucknow,DEV_6798,4,627.53,1,0.7834,0,0
TXN021791,12046.0,5,1,21.112191,78.898099,Nagpur,DEV_6475,2,13836.27,0,0.8705,1,0
TXN021792,625.2,15,3,20.906993,72.576141,Surat,DEV_2974,2,577.0,0,1.0817,0,0
TXN021793,2849.2,7,6,17.650566,78.408755,Hyderabad,DEV_6224,2,3686.22,0,0.7727,0,0
TXN021794,1329.2,13,0,27.024338,75.616852,Jaipur,DEV_6513,1,1233.6,1,1.0766,0,0
TXN021795,1425.2,17,6,17.371933,78.569424,Hyderabad,DEV_7515,5,1181.15,0,1.2056,0,0
TXN021796,1562.0,9,0,13.070319,80.036279,Chennai,DEV_9109,5,1864.61,0,0.8373,0,0
TXN021797,130.0,10,2,26.595042,80.116374,Kanpur,DEV_7589,3,139.93,0,0.9224,0,0
TXN021798,121.2,13,3,13.285891,80.011682,Chennai,DEV_6387,4,128.75,0,0.9341,0,0
TXN021799,1441.2,14,2,26.626813,75.604174,Jaipur,DEV_9951,1,1675.39,1,0.8597,0,0
TXN021800,19810.0,9,3,17.64624,78.621091,Hyderabad,DEV_4723,2,19918.9,0,0.9945,0,0
TXN021801,648.4,9,2,22.808113,72.547869,Ahmedabad,DEV_6488,2,839.64,0,0.7713,0,0
TXN021802,1566.8,20,1,13.071673,80.48251,Chennai,DEV_1371,1,1602.34,0,0.9772,0,0
TXN021803,695.6,17,2,23.039862,72.32984,Ahmedabad,DEV_5805,1,823.19,0,0.844,0,0
TXN021804,1588.4,19,3,28.528702,76.921153,Delhi,DEV_1137,2,1454.4,0,1.0914,0,0
TXN021805,121.2,9,3,26.700502,80.851968,Lucknow,DEV_1576,2,132.05,0,0.9109,0,0
TXN021806,11434.8,19,3,21.158653,73.12406,Surat,DEV_9698,5,10417.0,0,1.0976,0,0
TXN021807,7330.0,8,2,18.394427,74.079548,Pune,DEV_1427,3,6999.37,0,1.0471,0,0
TXN021808,109.2,9,0,23.555266,77.190659,Bhopal,DEV_9909,1,117.83,0,0.919,0,0
TXN021809,849.2,16,3,18.823269,72.743841,Mumbai,DEV_5971,3,769.76,0,1.1018,0,0
TXN021810,185.2,21,2,26.67316,75.851248,Jaipur,DEV_6249,4,240.63,1,0.7665,0,0
TXN021811,8049.2,14,1,23.333627,77.598852,Bhopal,DEV_6677,4,9194.86,0,0.8753,0,0
TXN021812,46066.0,22,3,20.979078,72.942183,Surat,DEV_6922,4,47070.95,0,0.9786,1,0
TXN021813,5010.0,13,3,20.986257,72.948076,Surat,DEV_9137,3,4579.67,0,1.0937,0,0
TXN021814,7249.2,15,0,25.393584,85.06969,Patna,DEV_5278,1,5851.61,0,1.2386,0,0
TXN021815,105.2,6,3,19.019851,72.897764,Mumbai,DEV_2549,5,99.69,0,1.0448,0,0
TXN021816,4781.2,11,1,13.08911,80.211241,Chennai,DEV_6055,5,4599.61,0,1.0393,0,0
TXN021817,1354.8,18,1,12.806519,77.818124,Bangalore,DEV_4720,1,1623.82,0,0.8338,0,0
TXN021818,18399.6,8,1,27.069765,81.032177,Lucknow,DEV_5199,4,18636.66,0,0.9872,0,0
TXN021819,1250.0,11,2,21.391641,72.580558,Surat,DEV_2621,4,1617.39,0,0.7724,0,0
TXN021820,4918.0,10,6,27.068442,81.021439,Lucknow,DEV_4933,4,4529.83,0,1.0855,0,0
TXN021821,1049.2,9,5,22.597667,88.377427,Kolkata,DEV_3001,4,1075.36,0,0.9748,0,0
TXN021822,249.2,5,5,12.977866,79.983382,Chennai,DEV_6519,4,247.04,0,1.0047,1,0
TXN021823,998.0,18,6,18.302376,73.607156,Pune,DEV_3933,3,799.14,0,1.2473,0,0
TXN021824,2781.2,11,3,23.292608,77.561957,Bhopal,DEV_9682,5,2526.57,0,1.1003,0,0
TXN021825,606.0,21,1,26.620993,81.189719,Lucknow,DEV_5306,2,550.58,0,1.0987,0,0
TXN021826,6450.0,9,6,17.335236,78.268447,Hyderabad,DEV_4642,5,7543.64,0,0.8549,0,0
TXN021827,130.0,22,6,25.849303,85.221981,Patna,DEV_3122,2,134.36,0,0.9604,1,0
TXN021828,10803.6,0,2,28.763229,77.05839,Delhi,DEV_2132,2,12080.4,1,0.8942,1,0
TXN021829,3249.2,10,1,13.02654,80.409036,Chennai,DEV_1664,1,2902.65,0,1.119,0,0
TXN021830,2529.2,20,5,17.487848,78.372708,Hyderabad,DEV_8105,2,2773.57,0,0.9116,0,0
TXN021831,547.6,8,5,12.821898,80.06063,Chennai,DEV_7022,5,565.25,0,0.9671,0,0
TXN021832,11570.0,10,1,23.045589,77.460498,Bhopal,DEV_4285,2,14803.07,0,0.7815,0,0
TXN021833,769.2,20,1,23.316669,72.418791,Ahmedabad,DEV_3995,4,854.19,0,0.8994,0,0
TXN021834,7178.0,7,1,27.088768,80.851945,Lucknow,DEV_5068,3,9034.8,0,0.7944,0,0
TXN021835,2898.0,13,2,23.123828,72.816424,Ahmedabad,DEV_1593,1,2369.21,0,1.2227,0,0
TXN021836,15890.0,13,3,28.495542,77.249934,Delhi,DEV_3894,4,19834.09,0,0.8011,0,0
TXN021837,16050.0,12,3,22.311308,88.355489,Kolkata,DEV_8035,1,16759.97,1,0.9576,0,0
TXN021838,6922.0,9,1,23.480534,77.37187,Bhopal,DEV_4569,2,7506.26,0,0.922,0,0
TXN021839,545.2,8,0,18.811063,73.067064,Mumbai,DEV_9022,5,441.5,0,1.2321,0,0
TXN021840,37455.6,8,4,23.195912,77.121987,Bhopal,DEV_4643,3,30760.84,0,1.2176,0,0
TXN021841,1547.6,9,6,13.215522,77.509214,Bangalore,DEV_8021,4,1746.21,0,0.8858,0,0
TXN021842,2449.2,8,5,12.82536,80.380807,Chennai,DEV_7541,5,2132.15,0,1.1482,0,0
TXN021843,2175.6,8,3,28.658358,77.116774,Delhi,DEV_6654,1,2294.58,0,0.9477,0,0
TXN021844,3621.2,12,0,26.616406,75.843432,Jaipur,DEV_7522,2,4227.61,0,0.8564,0,0
TXN021845,346.0,13,1,28.495298,76.970399,Delhi,DEV_1273,3,400.37,0,0.862,0,0
TXN021846,19010.0,11,0,18.801912,73.89862,Pune,DEV_1699,1,24215.34,0,0.785,0,0
TXN021847,1570.0,14,5,17.112284,78.303441,Hyderabad,DEV_1213,5,1978.59,0,0.7931,0,0
TXN021848,1648.4,11,0,13.193596,77.314959,Bangalore,DEV_2695,2,1631.6,0,1.0097,0,0
TXN021849,2930.0,8,0,26.948524,75.899987,Jaipur,DEV_4340,3,3177.96,0,0.9217,0,0
TXN021850,50.0,13,0,26.23091,80.508443,Kanpur,DEV_7961,3,42.22,0,1.1569,0,0
TXN021851,8665.2,15,1,27.046511,75.804128,Jaipur,DEV_8389,4,7489.36,0,1.1568,0,0
TXN021852,1463.6,9,0,22.314329,88.218446,Kolkata,DEV_7466,1,1410.25,0,1.0371,0,0
TXN021853,6367.6,17,0,27.195124,75.707323,Jaipur,DEV_1440,5,5707.16,0,1.1155,0,0
TXN021854,13714.0,14,2,28.363859,77.377505,Delhi,DEV_8015,1,13110.65,0,1.0459,0,0
TXN021855,153.2,22,1,13.152171,77.846228,Bangalore,DEV_7187,4,192.92,0,0.79,1,0
TXN021856,266.8,14,3,23.212665,72.386383,Ahmedabad,DEV_7049,1,336.67,1,0.7901,0,0
TXN021857,130.0,13,1,26.664415,80.862958,Lucknow,DEV_5589,2,133.83,0,0.9642,0,0
TXN021858,882.0,4,3,17.107699,78.473444,Hyderabad,DEV_9665,1,727.49,0,1.2107,1,0
TXN021859,850.0,17,2,23.51635,77.287984,Bhopal,DEV_8939,2,681.6,0,1.2452,0,0
TXN021860,170.0,6,0,26.668542,80.887371,Lucknow,DEV_7643,5,146.45,0,1.1529,0,0
TXN021861,153.2,19,1,19.285242,72.661218,Mumbai,DEV_2983,1,140.24,0,1.0847,0,0
TXN021862,9490.0,8,4,27.084996,81.241005,Lucknow,DEV_5984,2,9653.39,0,0.983,0,0
TXN021863,301.2,13,1,19.173854,72.834235,Mumbai,DEV_7969,4,305.59,0,0.9824,0,0
TXN021864,4466.0,14,5,18.730757,74.066561,Pune,DEV_3368,2,4652.17,0,0.9598,0,0
TXN021865,970.0,14,4,17.538169,78.624074,Hyderabad,DEV_6970,2,1034.86,0,0.9364,0,0
TXN021866,920.4,12,4,21.43082,73.086441,Surat,DEV_6091,2,1075.23,0,0.8552,0,0
TXN021867,50.0,7,5,23.242254,77.711429,Bhopal,DEV_1562,4,48.35,1,1.0132,0,0
TXN021868,283.6,6,2,22.861316,88.539786,Kolkata,DEV_3735,5,346.51,0,0.8161,0,0
TXN021869,30138.8,17,4,18.53357,73.736523,Pune,DEV_5520,2,28695.09,1,1.0503,0,0
TXN021870,6089.2,10,4,26.752943,75.62401,Jaipur,DEV_6169,3,6871.35,1,0.886,0,0
TXN021871,5531.6,12,5,26.952792,80.827152,Lucknow,DEV_3483,4,7040.94,0,0.7855,0,0
TXN021872,1471.6,18,4,17.547768,78.486768,Hyderabad,DEV_5783,4,1231.79,0,1.1937,0,0
TXN021873,2414.8,13,6,13.262255,80.511786,Chennai,DEV_9627,2,2057.63,0,1.173,0,0
TXN021874,450.0,20,1,21.261924,79.229628,Nagpur,DEV_2649,4,414.95,0,1.0819,0,0
TXN021875,370.0,14,2,20.88879,79.354302,Nagpur,DEV_5031,1,358.48,0,1.0293,0,0
TXN021876,171.6,11,6,17.512007,78.52885,Hyderabad,DEV_4392,2,213.95,0,0.7983,0,0
TXN021877,209.2,14,6,21.01035,72.968619,Surat,DEV_6979,3,202.57,0,1.0277,0,0
TXN021878,121.2,13,4,26.936192,75.944145,Jaipur,DEV_2997,4,134.27,0,0.896,0,0
TXN021879,10130.0,15,5,19.269348,73.057022,Mumbai,DEV_9881,1,11852.68,0,0.8546,0,0
TXN021880,3170.0,9,4,18.262392,73.650651,Pune,DEV_9078,2,2611.45,0,1.2134,0,0
TXN021881,14458.0,8,1,22.800599,88.618586,Kolkata,DEV_7051,4,12637.82,0,1.1439,0,0
TXN021882,664.4,15,1,22.858896,88.468521,Kolkata,DEV_9857,5,617.98,1,1.0734,0,0
TXN021883,489.2,8,1,26.974478,80.649106,Lucknow,DEV_2787,3,435.84,1,1.1199,0,0
TXN021884,450.0,16,6,18.710469,73.794783,Pune,DEV_3372,3,496.35,0,0.9048,0,0
TXN021885,12850.0,0,3,17.192102,78.571044,Hyderabad,DEV_1456,4,10782.51,0,1.1916,1,0
TXN021886,130.0,15,0,13.188801,80.469585,Chennai,DEV_4723,2,132.71,1,0.9723,0,0
TXN021887,6849.2,19,3,19.252636,73.105705,Mumbai,DEV_1962,5,5717.14,0,1.1978,0,0
TXN021888,130.0,8,6,21.295046,78.886577,Nagpur,DEV_1010,3,120.82,0,1.0671,0,0
TXN021889,25035.6,9,3,12.901493,77.464272,Bangalore,DEV_8303,2,31238.82,0,0.8014,0,0
TXN021890,102261.2,20,0,28.762247,77.393121,Delhi,DEV_8577,2,102531.03,1,0.9974,0,0
TXN021891,16050.0,8,3,20.99707,79.007549,Nagpur,DEV_1773,1,16706.56,0,0.9606,0,0
TXN021892,2660.4,11,0,21.325155,79.241187,Nagpur,DEV_3902,4,3198.0,1,0.8316,0,0
TXN021893,24208.4,17,0,25.372605,85.243087,Patna,DEV_7525,5,21787.67,0,1.1111,0,0
TXN021894,489.2,8,2,26.940149,75.540984,Jaipur,DEV_6989,5,525.14,0,0.9298,0,0
TXN021895,3170.0,15,5,18.779473,73.870492,Pune,DEV_8264,5,2580.39,0,1.228,0,0
TXN021896,12110.0,7,2,21.055038,72.611121,Surat,DEV_2705,4,12044.95,0,1.0053,0,0
TXN021897,642.0,15,5,26.15957,80.048799,Kanpur,DEV_5256,3,650.21,0,0.9859,0,0
TXN021898,369.2,12,1,28.825263,77.508839,Delhi,DEV_9189,4,389.12,0,0.9464,0,0
TXN021899,5570.0,9,6,20.921551,78.833273,Nagpur,DEV_7986,5,5164.99,0,1.0782,0,0
TXN021900,7730.0,12,1,28.542983,76.946633,Delhi,DEV_8561,2,6334.41,0,1.2201,0,0
TXN021901,1009.2,7,1,17.38841,78.504914,Hyderabad,DEV_5801,4,1242.19,1,0.8118,0,0
TXN021902,153.2,14,5,20.936999,79.148216,Nagpur,DEV_5599,3,159.53,0,0.9543,0,0
TXN021903,2046.0,18,6,17.099806,78.404184,Hyderabad,DEV_2693,3,2226.3,0,0.9186,0,0
TXN021904,8770.0,12,5,19.295647,72.97368,Mumbai,DEV_5566,4,11120.92,0,0.7885,0,0
TXN021905,769.2,8,5,21.163848,72.808066,Surat,DEV_9484,4,753.55,1,1.0194,0,0
TXN021906,1066.8,13,6,26.581714,80.09883,Kanpur,DEV_1374,5,1346.62,0,0.7916,0,0
TXN021907,1969.2,19,6,25.582459,85.393592,Patna,DEV_8399,1,2074.66,0,0.9487,0,0
TXN021908,130.0,15,1,28.879867,77.500798,Delhi,DEV_5387,4,121.29,1,1.063,0,0
TXN021909,449.2,12,2,12.780766,77.876306,Bangalore,DEV_2377,3,574.11,0,0.7811,0,0
TXN021910,916.4,18,1,21.343468,79.149838,Nagpur,DEV_3576,5,783.75,1,1.1678,0,0
TXN021911,210.0,19,6,25.529742,85.27643,Patna,DEV_7717,1,193.66,0,1.0788,0,0
TXN021912,850.0,15,5,22.731566,72.850409,Ahmedabad,DEV_4657,5,793.65,0,1.0697,0,0
TXN021913,73290.0,14,0,23.031105,77.397196,Bhopal,DEV_5489,2,72451.41,0,1.0116,0,0
TXN021914,942.0,7,6,17.53365,78.537846,Hyderabad,DEV_8594,3,1011.52,0,0.9304,0,0
TXN021915,114081.04,2,2,24.683432,84.699735,Patna,DEV_NEW_26655,23,16561.63,1,6.8879,1,1
TXN021916,153.2,15,2,19.084992,72.780472,Mumbai,DEV_3653,5,147.62,0,1.0308,0,0
TXN021917,130.0,7,1,21.27283,73.004472,Surat,DEV_7624,5,142.38,1,0.9067,0,0
TXN021918,335.6,10,6,13.091908,77.714474,Bangalore,DEV_4390,1,274.46,0,1.2183,0,0
TXN021919,8050.0,19,5,22.704259,88.433377,Kolkata,DEV_7155,4,9877.15,0,0.8149,0,0
TXN021920,5250.0,23,4,19.057208,73.011923,Mumbai,DEV_6978,4,6321.24,1,0.8304,1,0
